,Timestamp,complete_assignments,work_hard,like_stats,feel_insecure,how_i_think,formulas,worthless,complicated_subject,training,more_employable,have_idea,communicate_ideas,not_useful,plan_to_study,get_frustrated,statistical_thinking,in_everyday_life,under_stress,enjoy_class,interested_using,conclusions_rarely_presented,quickly_learned,interested_understanding,great_discipline,no_application,make_errors,attend_class,scared_by_stats,interested_learning,massive_computations,i_can_learn,i_will_understand,irrelevant for life,highly_technical,difficult_to_understand,learn_new_thinking,do_well_in_math,good_at_math,stats_in_the_field,confident_in_mastery,is_stats_required,likely_to_choose_stats_course,major,overall_gpa,major_gpa,overall_credits,credits_this_semester,HS_completed,college_completed,degree,expected_grade,class_section,gender,citizenship,age,year_in_school,work_hours,wake_up,exercise_hours,tv_hours,social_hours,sleep_hours,first_time,political,race_ethnic,current_semester,class_format,use_tutor,can_calculate_major_gpa,know_excel,know_spss,learn_spss_excel,beneficial_to_know,why_beneficial,EMPLID3,HS_completed2
213,2015-08-31 10:24:39,7,7,7,5,5,5,1,4,7,6,2,4,1,7,4,4,3,4,4,4,4,4,7,7,4,4,6,4,7,7,7,6,4,4,4,5,3,3,2,3,Yes,1,Psychology,3.585,3.5,188,13.0,2.0,1.0,B.A.,A-,TU69221,Female,Other,29,Post Bacc/2nd degree,8.0,7 am,3.0,0,2,49,Yes,Other,White,Fall 2015,"Traditional class (in person, less than 35 people)",Yes,Yes,,,,,,,2.0
214,2015-08-31 10:33:10,7,7,4,4,2,4,3,6,4,5,1,5,4,7,3,6,2,7,5,5,4,2,5,6,4,1,7,6,5,4,6,6,4,4,2,3,4,5,4,3,Yes,1,Psychology,3.0,4.0,72,4.0,0.0,3.0,B.A.,A,LM3,Female,US citizen,30,Lower Junior,40.0,6am,5.0,0,0,30,No,Other,Latino/Hispanic,Fall 2015,"Traditional class (in person, less than 35 people)",Yes,No,,,,,,,0.0
215,2015-08-31 10:33:29,7,7,5,2,2,5,2,4,6,7,1,5,1,7,1,3,2,3,4,5,2,3,6,5,2,2,7,3,6,5,6,5,2,5,2,2,5,5,5,4,Yes,4,Psychology,3.986,3.986,85,15.0,4.0,2.0,B.S.,A,LM2,Male,US citizen,20,Lower Junior,0.0,9,10.0,0,4,7,No,Democrat,Other,Fall 2015,Large lecture class (more than 40 people),Don't know,Yes,,,,,,,4.0
216,2015-08-31 10:54:06,7,7,5,4,3,4,1,4,7,7,2,6,2,7,4,4,5,4,5,6,3,4,6,5,1,3,7,4,5,6,7,6,2,4,2,4,5,5,6,5,Yes,3,Psychology,2.5,3.2,101,17.0,4.0,2.0,B.S.,A+,EF,Female,US citizen,22,Upper Senior,6.0,10:00am,2.0,2,5,50,No,Independent,Asian,Fall 2015,"Traditional class (in person, less than 35 people)",Yes,No,,,,,,,4.0
217,2015-08-31 11:51:32,7,7,5,4,3,4,1,4,5,4,1,4,3,7,3,4,5,4,5,5,4,3,6,6,1,3,7,2,6,4,6,6,1,4,2,4,5,4,5,4,Yes,4,Education,3.092,3.2,66,13.0,3.0,1.0,B.A.,B+,LM2,Female,US citizen,21,Lower Junior,20.0,7:40 AM,2.0,2,10,35,Yes,Other,Latino/Hispanic,Fall 2015,Large lecture class (more than 40 people),No,No,,,,,,,3.0
218,2015-08-31 12:28:04,4,5,4,5,2,4,1,4,6,5,4,5,2,4,5,5,4,5,4,4,2,4,6,6,1,5,5,5,4,4,6,4,1,5,4,5,3,3,6,3,Yes,3,Psychology,2.65,2.7,87,14.0,4.0,4.0,B.S.,B-,lm,Male,US citizen,22,Lower Senior,0.0,7am,1.0,10,12,49,Yes,Democrat,Latino/Hispanic,Fall 2015,Large lecture class (more than 40 people),Don't know,No,,,,,,,4.0
219,2015-08-31 14:13:32,7,7,4,5,3,4,2,4,5,5,2,4,4,7,2,3,2,3,3,6,3,3,5,5,2,3,6,2,5,4,6,6,4,6,4,5,5,5,3,5,Yes,5,Psychology,3.3,3.2,24,14.0,5.0,2.0,B.A.,A,LM4,Female,US citizen,19,Lower Sophomore,0.0,6:30 am,4.0,3,5,7,Yes,Other,Latino/Hispanic,Fall 2015,Large lecture class (more than 40 people),Yes,Yes,,,,,,,5.0
220,2015-08-31 15:27:07,7,7,3,7,6,4,1,4,7,7,4,6,2,6,7,1,7,7,3,6,2,1,6,6,1,7,7,6,5,6,6,4,1,4,6,6,3,3,5,3,Yes,2,Psychology,2.7,3.2,24,14.0,4.0,1.0,B.S.,B-,LM3,Female,US citizen,18,Lower Sophomore,0.0,6:50 a.m,0.0,0,2,7,Yes,Democrat,Latino/Hispanic,Fall 2015,"Traditional class (in person, less than 35 people)",Don't know,No,,,,,,,4.0
221,2015-08-31 15:42:09,7,7,7,7,7,7,1,5,5,7,1,7,1,7,1,1,7,1,7,7,1,4,7,7,1,1,7,1,7,5,7,7,1,7,1,5,7,7,7,4,Yes,5,Psychology,2.5,3.2,97,12.0,4.0,2.0,B.A.,A+,LM3,Female,US citizen,47,Lower Sophomore,0.0,6 am,0.0,10 hrs,0,8 hrs,No,Democrat,Latino/Hispanic,Fall 2015,"Traditional class (in person, less than 35 people)",Yes,Yes,,,,,,,4.0
222,2015-08-31 15:59:34,7,7,4,5,5,5,2,4,3,4,4,6,4,7,4,6,2,4,4,4,4,4,4,5,4,5,7,5,4,4,6,5,2,4,4,3,4,4,4,4,Don't know,3,Medicine/Pre-Medicine,3.0,3.2,,10.0,1.0,1.0,B.S.,A,69213,Male,Other,18,Lower Junior,32.0,9 a.m,4.0,9,1,56,Yes,Independent,Asian,Fall 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,1.0
223,2015-08-31 17:06:25,7,7,7,7,4,4,1,5,4,6,1,7,1,7,1,1,2,7,7,7,1,7,7,7,2,4,7,6,6,4,7,4,2,5,4,6,6,6,5,5,Yes,4,Education,2.5380000000000003,3.2,51,4.0,3.0,3.0,B.A.,A,LM2,Female,US citizen,21,Upper Sophomore,20.0,7am,,2 hours,3 hours,6 hours,Yes,Republican,Latino/Hispanic,Fall 2015,"Traditional class (in person, less than 35 people)",Yes,No,,,,,,,3.0
224,2015-08-31 18:21:42,7,7,5,6,4,4,1,4,7,7,1,6,1,7,2,1,6,4,6,6,1,4,7,7,1,1,7,7,7,1,7,6,1,5,3,3,3,1,4,1,Yes,1,Psychology,3.77,3.9,"alumni, non-matric, this is a pre-req for MA application",4.0,3.0,0.0,M.A.,A,LM3,Female,US citizen,too old,Post Bacc/2nd degree,30.0,varies,3.0,0,36 or less,varies,Yes,Other,White,Fall 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,3.0
225,2015-08-31 18:53:50,7,7,7,1,1,7,2,2,5,6,2,6,6,7,3,4,5,2,6,6,2,3,6,4,2,5,7,2,2,3,7,7,3,1,1,1,7,7,6,5,Yes,6,Medicine/Pre-Medicine,3.2,3.5,116,17.0,4.0,4.0,B.S.,A,PR,Male,US citizen,22,Upper Senior,25.0,10,3.0,0,5,25-30,No,Other,Other,Fall 2015,"Traditional class (in person, less than 35 people)",Yes,Yes,,,,,,,4.0
226,2015-08-31 20:41:04,7,7,3,5,5,5,1,5,7,7,5,7,1,7,6,1,7,5,5,5,1,4,7,7,4,3,7,4,7,4,6,6,6,6,1,7,3,3,3,3,Yes,2,Psychology,3.2,2.0,48,13.0,0.0,2.0,B.A.,A,LM3,Female,US citizen,21`,Upper Sophomore,0.0,9,8.0,2,2,68,Yes,Democrat,Black (not Latino/Hispanic),Fall 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,0.0
227,2015-08-31 20:42:38,7,7,6,6,3,5,1,4,6,6,2,5,1,7,2,2,4,4,5,6,3,4,6,4,4,3,7,4,6,5,6,6,2,3,3,3,4,4,4,3,Yes,5,Psychology,2.947,3.2,77,15.0,4.0,2.0,B.S.,A,LM4,Female,US citizen,21,Lower Senior,14.0,10,2.0,5,10,49,Yes,Independent,Asian,Fall 2015,Large lecture class (more than 40 people),Yes,Yes,,,,,,,4.0
228,2015-08-31 20:51:21,7,7,6,2,2,5,1,4,6,6,2,7,1,7,1,1,6,3,6,6,1,1,6,6,1,4,7,3,6,5,7,7,1,4,2,5,5,6,6,4,Yes,5,Psychology,2.81,2.81,53,13.0,7.0,2.0,B.S.,A,LM4,Female,US citizen,20,Lower Junior,12.0,8 AM,2.0,2,8,42,Yes,Independent,Black (not Latino/Hispanic),Fall 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,7.0
229,2015-08-31 20:54:02,7,7,4,7,4,3,1,4,5,7,7,4,1,7,6,4,3,6,5,5,3,2,5,5,3,6,7,7,7,4,7,4,2,3,6,5,3,1,4,2,Yes,3,Psychology,3.2,3.0,26,16.0,4.0,1.0,B.A.,A-,LM3,Female,US citizen,18,Lower Sophomore,20.0,7,3.0,0,24,56,Yes,Democrat,Latino/Hispanic,Fall 2015,"Traditional class (in person, less than 35 people)",Yes,No,,,,,,,4.0
230,2015-08-31 20:56:01,7,7,5,2,3,4,2,6,4,4,4,4,4,7,3,4,4,2,4,4,4,4,4,6,4,2,7,5,5,4,6,6,4,5,4,4,7,7,5,5,Yes,4,Medicine/Pre-Medicine,3.2,3.0,28,15.0,0.0,1.0,B.S.,A,lm2,Female,US citizen,21,Lower Sophomore,16.0,6,2.0,12,2,50,Yes,Democrat,Black (not Latino/Hispanic),Fall 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,0.0
231,2015-08-31 21:24:02,7,7,5,4,3,4,2,4,4,5,3,4,3,5,2,2,4,3,4,4,4,4,5,5,2,4,6,3,4,4,5,5,3,4,4,4,3,3,5,3,Yes,4,Psychology,2.2,3.2,40,13.0,4.0,1.0,B.A.,B-,LM,Male,US citizen,19,Lower Junior,20.0,7 am,,0-4,0-30,35-60,Yes,Democrat,Black (not Latino/Hispanic),Fall 2015,Large lecture class (more than 40 people),Don't know,No,,,,,,,4.0
232,2015-08-31 21:27:07,7,7,4,5,3,4,1,5,4,7,3,6,3,7,4,2,4,5,4,4,5,4,4,4,2,4,7,7,5,4,5,5,2,3,2,3,3,2,5,3,Yes,1,Psychology,2.1,0.0,84,10.0,2.0,3.0,B.A.,A,LM3,Female,Other,23,Upper Junior,10.0,5am,0.0,7,0,45,Yes,Other,Other,Fall 2015,Large lecture class (more than 40 people),Yes,Yes,,,,,,,2.0
233,2015-08-31 21:40:26,7,7,7,1,1,7,1,1,3,6,1,5,1,7,4,4,7,5,4,4,1,6,7,7,5,3,7,4,7,7,7,7,1,7,3,1,5,5,4,3,Yes,5,Psychology,2.4,3.2,5,2.0,4.0,1.0,B.A.,B+,LM,Female,Other,45,Lower Sophomore,25.0,6am,,2hours,25 at work,50 hours,No,Other,Black (not Latino/Hispanic),Fall 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,4.0
234,2015-08-31 21:58:17,7,7,6,3,1,1,1,3,4,4,1,4,3,7,4,3,1,4,4,3,6,1,6,7,1,3,7,5,5,4,7,7,5,5,2,7,3,3,5,4,Yes,4,Psychology,2.0,2.0,72,13.0,4.0,3.0,B.A.,B,LM,Female,US citizen,21,Lower Junior,8.0,10,0.0,8,10,42,Yes,Democrat,Black (not Latino/Hispanic),Fall 2015,"Traditional class (in person, less than 35 people)",Yes,No,,,,,,,4.0
235,2015-08-31 22:08:54,7,7,6,2,4,6,1,4,4,4,1,6,1,7,2,2,4,2,4,5,1,1,6,6,1,4,7,1,7,4,7,7,1,7,4,4,4,4,5,3,Yes,4,Psychology,2.0,2.5,84,13.0,4.0,2.0,B.A.,B,LM4,Male,US citizen,22,Lower Senior,0.0,6am,3.0,0,7,42,Yes,Other,Asian,Fall 2015,"Traditional class (in person, less than 35 people)",Don't know,Yes,,,,,,,4.0
236,2015-08-31 22:25:55,7,7,7,2,1,3,1,2,3,7,1,7,1,7,2,2,3,4,7,6,4,5,7,7,3,2,7,3,7,5,7,7,2,5,2,2,6,5,7,5,Yes,3,Psychology,2.3,2.0,97,7.0,4.0,3.0,B.A.,A,LM4,Female,US citizen,25,Upper Senior,30.0,7,6.0,10,5,50,No,Democrat,Latino/Hispanic,Fall 2015,"Traditional class (in person, less than 35 people)",Yes,Yes,,,,,,,4.0
237,2015-08-31 22:27:15,6,6,2,7,5,1,1,6,5,7,5,7,3,5,3,2,2,6,1,2,2,2,6,7,1,7,7,7,3,4,4,5,2,5,6,4,3,2,5,3,Yes,1,Psychology,3.8,3.2,140,12.0,4.0,0.0,M.A.,B,PR-69220,Female,US citizen,23,Post Bacc/2nd degree,40.0,Noon,0.0,4,10,42,Yes,Other,White,Fall 2015,"Traditional class (in person, less than 35 people)",Don't know,No,,,,,,,4.0
238,2015-08-31 22:48:30,5,3,3,1,1,7,3,1,7,5,1,2,3,2,1,1,3,1,1,2,1,4,3,1,1,3,5,1,3,1,6,7,1,3,1,1,7,7,6,5,Yes,5,Engineering,2.7,2.8,132,13.0,4.0,8.0,B.S.,A+,LM,Male,US citizen,23,Upper Senior,15.0,8,12.0,3,6,56,No,Democrat,Other,Fall 2015,Large lecture class (more than 40 people),No,Yes,,,,,,,4.0
239,2015-08-31 22:51:38,7,7,6,6,5,5,3,6,6,6,6,6,2,7,5,3,7,7,7,7,5,3,6,6,5,6,7,7,7,7,6,5,4,6,5,5,5,6,6,4,Don't know,5,Mathematics,3.4,3.4,100,12.0,2.0,1.0,B.A.,B,pr,Male,US citizen,24,Upper Senior,35.0,8am,2.0,10,10,12,Yes,Democrat,Latino/Hispanic,Fall 2015,"Traditional class (in person, less than 35 people)",No,Yes,,,,,,,2.0
240,2015-08-31 23:02:15,7,7,7,7,7,7,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,No,4,Biology,3.3,3.0,82,12.0,1.0,4.0,B.S.,A,LM2,Female,US citizen,21,Lower Senior,40.0,9am,20.0,5,10,35,Yes,Other,Latino/Hispanic,Fall 2015,Large lecture class (more than 40 people),Yes,Yes,,,,,,,1.0
241,2015-09-01 12:28:52,7,7,5,3,4,5,1,4,7,6,1,7,1,7,1,2,4,4,4,5,3,3,7,6,1,3,7,4,6,4,7,7,1,5,2,4,7,6,7,5,Yes,6,Psychology,2.9,3.2,60,12.0,4.0,1.0,B.A.,A,lm2,Female,US citizen,23,Lower Junior,15.0,8AM,0.0,3,10,50,Yes,Democrat,Latino/Hispanic,Fall 2015,Large lecture class (more than 40 people),Yes,No,,,,,,,4.0
242,2015-09-01 14:21:43,7,7,5,5,7,5,1,4,5,5,2,5,3,6,2,1,5,6,5,5,5,3,5,5,2,4,7,3,6,5,5,5,3,5,5,5,3,3,2,2,Yes,1,Psychology,2.9,3.2,27,15.0,3.0,0.0,B.S.,A+,PR,Female,US citizen,18,Lower Sophomore,0.0,11am,6.0,0,5,56,Yes,Democrat,Asian,Fall 2015,"Traditional class (in person, less than 35 people)",Yes,No,,,,,,,3.0
243,2015-09-01 16:18:10,7,7,5,5,4,3,3,7,2,4,1,6,2,7,2,4,4,5,4,4,3,4,5,6,3,5,7,6,4,4,7,5,3,4,5,7,5,4,3,3,Yes,1,Biology,3.0,2.3,119,15.0,2.0,4.0,B.S.,A,GH,Female,US citizen,22,Upper Senior,16.0,7,1.0,0.5,3,42,Yes,Democrat,Black (not Latino/Hispanic),Fall 2015,"Traditional class (in person, less than 35 people)",Yes,Yes,,,,,,,2.0
244,2015-09-01 18:34:22,7,7,4,5,4,6,4,6,1,4,1,5,4,7,1,5,2,1,2,1,6,1,2,7,3,2,7,7,3,3,5,6,5,4,5,5,5,5,2,3,Yes,7,Psychology,2.2,0.0,0,13.0,4.0,2.0,B.A.,A,69218,Female,US citizen,22,Post Bacc/2nd degree,32.0,9,6.0,10,3,56,Yes,Democrat,Latino/Hispanic,Fall 2015,"Traditional class (in person, less than 35 people)",Yes,Yes,,,,,,,4.0
245,2015-09-01 19:29:51,7,7,5,2,1,2,1,5,4,4,3,5,3,7,2,2,4,4,4,4,4,2,5,5,2,4,6,3,5,4,6,5,4,4,4,4,6,6,5,4,Yes,3,Psychology,3.7,3.2,24,13.0,3.0,3.0,B.A.,A,GH,Female,US citizen,20,Lower Sophomore,8.0,7,3.0,2,3,30,Yes,Other,Latino/Hispanic,Fall 2015,"Traditional class (in person, less than 35 people)",Don't know,Yes,,,,,,,3.0
246,2015-09-01 23:35:40,7,7,6,1,1,6,1,2,7,7,1,6,1,7,2,2,6,4,6,7,1,2,7,6,1,2,4,3,7,1,7,7,1,3,4,6,6,6,6,5,Yes,4,Psychology,3.1,4.0,41,7.0,4.0,1.0,B.A.,A+,7,Male,US citizen,48,Lower Sophomore,25.0,9,4.0,16,6,49,Yes,Independent,White,Fall 2015,"Traditional class (in person, less than 35 people)",No,Yes,,,,,,,4.0
247,2015-09-01 23:43:01,7,7,7,1,1,4,1,4,6,6,2,6,1,7,1,2,5,2,7,7,2,4,7,7,1,3,7,2,7,5,7,7,1,6,4,4,5,4,6,3,Yes,5,Psychology,2.0,2.0,80,10.0,2.0,3.0,B.S.,A,69220,Male,US citizen,24,Lower Junior,24.0,10,5.0,0,4,56,Yes,Other,Asian,Fall 2015,"Traditional class (in person, less than 35 people)",Yes,Yes,,,,,,,2.0
248,2015-09-02 00:41:22,7,7,3,3,6,4,1,7,1,3,4,7,2,7,4,2,5,4,5,4,4,3,4,4,4,5,7,3,4,6,5,6,5,4,3,4,6,6,3,3,Yes,1,Psychology,2.0,2.0,60+,13.0,0.0,6.0,B.A.,A+,Gh,Male,US citizen,29,Lower Junior,0.0,6am,0.0,5,5,76,No,Democrat,Black (not Latino/Hispanic),Fall 2015,"Traditional class (in person, less than 35 people)",Yes,No,,,,,,,0.0
249,2015-09-02 08:45:10,7,7,4,4,4,3,1,4,6,7,4,5,2,7,5,3,2,5,4,5,2,1,5,7,3,5,7,6,5,4,7,6,2,4,5,4,6,4,2,3,Yes,2,Medicine/Pre-Medicine,3.3,3.5,50,12.0,2.0,1.0,B.S.,A-,69218,Male,US citizen,29,Upper Sophomore,40.0,6:30am,16.0,10,3,49,Yes,Democrat,Black (not Latino/Hispanic),Fall 2015,"Traditional class (in person, less than 35 people)",Yes,Yes,,,,,,,2.0
250,2015-09-02 09:17:09,7,7,1,6,6,2,2,7,1,5,5,1,4,5,2,4,4,7,1,1,4,1,1,7,4,7,7,7,1,4,4,3,5,5,5,5,4,3,4,2,Yes,1,Sociology/Social Work,3.7,3.2,60,19.0,0.0,0.0,B.A.,B,GH 69218,Female,US citizen,19,Lower Junior,15.0,9,5.0,4,15,42,Yes,Democrat,White,Fall 2015,"Traditional class (in person, less than 35 people)",Don't know,No,,,,,,,0.0
251,2015-09-02 12:50:18,7,7,5,2,1,4,2,5,4,6,3,5,4,7,1,4,2,2,5,5,3,4,7,7,3,3,7,5,7,4,7,6,2,4,3,4,7,6,4,4,Yes,1,Psychology,0.0,0.0,57,12.0,3.0,2.0,B.A.,A,C4,Female,US citizen,22,Upper Sophomore,10.0,8:30,0.0,0,5,45,Yes,Democrat,Latino/Hispanic,Fall 2015,"Traditional class (in person, less than 35 people)",Yes,Yes,,,,,,,3.0
252,2015-09-02 12:56:12,6,6,5,5,1,4,3,3,5,4,2,4,3,6,2,4,4,3,4,4,4,4,4,3,4,3,4,1,4,4,4,4,2,2,2,3,4,3,4,3,Yes,4,Psychology,2.0,3.2,66,14.0,2.0,3.0,B.A.,A,PR,Female,US citizen,21,Lower Junior,16.0,8,3.0,0,4,9,No,Democrat,Asian,Fall 2015,"Traditional class (in person, less than 35 people)",Don't know,No,,,,,,,2.0
253,2015-09-02 13:35:30,6,6,2,6,6,3,4,5,5,7,4,6,3,6,7,3,4,7,4,5,3,4,4,5,2,6,6,6,5,4,5,5,2,5,5,5,3,3,5,3,Yes,1,Psychology,1.9,3.2,63,12.0,2.0,2.0,B.A.,B,69218,Female,US citizen,25,Lower Junior,25.0,6:30,5.0,5,10,60,Yes,Democrat,Latino/Hispanic,Fall 2015,"Traditional class (in person, less than 35 people)",Don't know,Yes,,,,,,,2.0
254,2015-09-02 17:15:37,7,7,4,5,1,7,3,3,7,7,1,1,1,7,2,1,3,3,4,4,1,4,5,3,1,3,7,1,1,3,7,7,1,3,1,1,5,5,7,3,Yes,1,Psychology,3.0,3.0,39,16.0,5.0,2.0,B.A.,B,21500-GH,Female,US citizen,24,Upper Sophomore,0.0,10:00 AM,0.0,6,0,70,No,Democrat,Latino/Hispanic,Fall 2015,"Traditional class (in person, less than 35 people)",Don't know,No,,,,,,,5.0
255,2015-09-02 17:18:06,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,2,2,7,3,2,7,1,7,7,7,7,7,7,4,7,5,4,6,5,7,7,1,1,4,1,Yes,1,Psychology,2.8,2.98,62,16.0,4.0,1.0,B.A.,B+,GH,Male,US citizen,21,Lower Junior,32.0,7.00 A.M.,2.0,0,1,40,No,Democrat,Latino/Hispanic,Fall 2015,Large lecture class (more than 40 people),No,Yes,,,,,,,4.0
256,2015-09-02 21:53:34,5,5,3,7,7,3,3,7,3,3,5,4,4,4,6,4,3,7,4,3,4,4,4,7,4,7,6,7,4,7,4,4,4,6,7,7,5,3,4,2,Don't know,3,Other,2.643,2.6430000000000002,61,10.0,3.0,3.0,B.S.,A,TU,Female,Other,20,Lower Junior,16.0,6:00 am,2.0,5,10,64,Yes,Other,Black (not Latino/Hispanic),Fall 2015,"Traditional class (in person, less than 35 people)",Yes,No,,,,,,,3.0
257,2015-09-02 23:27:38,7,7,5,3,1,4,2,3,4,4,2,5,4,7,1,4,4,2,6,4,3,4,5,4,3,2,7,3,6,4,6,6,4,4,3,4,5,5,4,4,Yes,4,Psychology,3.0,3.0,70,15.0,1.0,1.0,B.S.,A,LM3,Female,US citizen,19,Lower Junior,8.0,9,0.0,2,5,50,No,Democrat,Asian,Fall 2015,Large lecture class (more than 40 people),Don't know,No,,,,,,,1.0
258,2015-09-07 19:40:59,7,7,2,6,4,2,3,4,2,2,2,4,3,7,4,3,1,5,3,3,3,1,4,5,4,5,7,3,4,4,4,3,4,3,4,4,2,2,3,3,Yes,1,Psychology,3.0,3.0,120,3.0,4.0,2.0,B.A.,C+,lm3,Female,US citizen,30,Upper Sophomore,60.0,6,100.0,14,1,42,No,Other,Latino/Hispanic,Fall 2015,"Hybrid class (partially online, partially in person)",Yes,No,,,,,,,4.0
259,2016-01-28 21:13:15,7,7,4,5,4,4,1,4,4,5,3,4,1,7,1,4,4,6,4,4,3,4,5,5,4,5,7,7,6,4,6,6,1,4,4,4,5,5,4,3,No,7,Psychology,3.1,3.2,60,13.0,3.0,3.0,B.A.,A+,Psy 215 sec KL3,Female,US citizen,27,Lower Junior,0.0,6 am,5.0,10,1,40,Yes,Other,Latino/Hispanic,Spring 2016,"Traditional class (in person, less than 35 people)",Don't know,No,3.0,1.0,I know Excel but I want to learn SPSS,Yes,It may help with this class ,,3.0
260,2016-01-29 12:02:03,7,7,5,5,3,4,1,6,6,6,4,6,2,7,2,2,5,5,4,4,2,2,6,6,2,4,6,7,6,5,6,5,2,5,5,3,3,3,6,4,Yes,2,Psychology,3.833,3.8,87,9.0,24.0,3.0,B.A.,A,PSY 301-01,Female,US citizen,34,Lower Junior,35.0,6am,,2,4,50,No,Democrat,Latino/Hispanic,Spring 2016,Fully online class,Yes,No,3.0,3.0,I want to learn both,Yes,"I work with computer systems, the more the better.",,4.0
261,2016-01-29 12:06:57,7,7,6,5,5,2,1,7,7,7,1,4,2,7,3,4,2,5,7,7,1,3,7,7,1,5,7,7,7,7,7,5,2,7,5,4,6,4,7,5,Yes,3,Psychology,3.887,3.887,90,12.0,4.0,3.0,B.A.,A+,PSY301 02 (77684) ,Female,US citizen,30,Lower Senior,40.0,5:00 a.m. ,5.0,2,0,28,No,Democrat,Other,Spring 2016,Fully online class,Yes,Yes,4.0,1.0,I want to learn both,Yes,It will help with calculation of data analysis. ,,4.0
262,2016-01-29 13:19:37,7,7,1,7,4,3,4,7,2,4,5,3,5,7,5,4,4,5,3,3,3,1,4,6,4,6,7,5,3,5,5,4,4,5,5,5,6,5,4,2,Yes,1,Psychology,3.8,3.2,84,12.0,7.0,1.0,B.S.,B+,Psy 301 Section 1,Female,US citizen,28,Upper Junior,20.0,6 am,,maybe 2 to 2.5,uh I see my friends once every two to three months,maybe 35 hours ,No,Democrat,Black (not Latino/Hispanic),Spring 2016,Fully online class,Don't know,No,4.0,1.0,I know Excel but I want to learn SPSS,Yes,I am guessing it is important to the class. ,,7.0
263,2016-01-29 14:13:00,7,7,6,5,3,5,1,5,6,6,1,5,1,7,2,2,6,2,4,5,3,3,6,6,1,3,7,6,6,5,7,5,1,4,6,6,2,2,4,2,Yes,2,Psychology,3.6,3.2,85,12.0,2.0,1.0,B.S.,A,PSY 301-01,Female,US citizen,25,Lower Junior,35.0,8:30,6.0,3,5,49,No,Other,Other,Spring 2015,Fully online class,Yes,Yes,2.0,1.0,I know Excel but I want to learn SPSS,Yes,Expand you knowlege more computer savey,,2.0
264,2016-01-29 15:29:26,7,6,4,3,1,4,1,4,6,7,1,7,4,7,3,4,4,4,4,5,2,4,6,5,2,4,7,2,6,3,7,6,1,2,2,2,5,5,5,4,Yes,3,Psychology,2.5,2.8,96,6.0,3.0,1.0,B.A.,B, 2016 Spring Term (1) Statistical Methods PSY 301 01[57691] (School of Professional Studies),Male,US citizen,47,Upper Junior,70.0,6:30 am,0.0,10,3,49,No,Republican,Black (not Latino/Hispanic),Spring 2016,Fully online class,Don't know,Yes,4.0,1.0,I already know both,Yes,all knowledge is beneficial,,3.0
265,2016-01-30 08:34:32,7,7,4,7,5,5,4,7,2,4,5,5,3,7,4,4,2,7,4,4,3,1,7,7,4,3,7,7,7,6,5,6,4,7,4,4,4,1,5,5,Yes,1,Psychology,2.9,2.9,111,6.0,3.0,2.0,B.A.,A-,301-02,Female,US citizen,30,Upper Senior,36.75,6:15,0.0,10,3,49,Yes,Democrat,Black (not Latino/Hispanic),Spring 2016,Fully online class,Yes,No,4.0,1.0,I know Excel but I want to learn SPSS,Yes,Its also helpful to learn new information,,3.0
266,2016-01-30 08:49:42,7,7,6,2,1,4,1,3,7,6,1,7,1,7,1,1,7,1,4,7,1,4,7,7,1,1,7,1,7,4,6,5,1,5,1,5,7,6,7,5,Yes,6,Psychology,3.2,3.0,103,15.0,3.0,3.0,B.A.,A,PSY 301,Female,US citizen,42,Upper Junior,37.5,5:00am,9.0,5,3,42,Yes,Democrat,Black (not Latino/Hispanic),Spring 2016,Fully online class,Yes,Yes,3.0,3.0,I want to learn both,Yes,To be able to use at my job.,,3.0
267,2016-01-30 13:29:32,7,7,4,2,1,4,2,4,6,4,2,5,2,7,3,2,6,4,5,6,1,2,7,7,1,2,7,3,6,7,6,6,1,4,2,4,7,6,5,4,Yes,1,Psychology,4.0,4.0,93,12.0,4.0,2.0,B.A.,A,PSY30101,Female,US citizen,51,Upper Junior,20.0,n/a Personal,,n/a Personal,,,No,Other,Other,Spring 2016,Fully online class,Don't know,Yes,4.0,1.0,I know Excel but I want to learn SPSS,Yes,Help with critical analysis of data,,4.0
268,2016-01-30 17:26:52,7,7,7,2,2,4,1,2,6,7,1,7,1,7,1,1,7,4,6,7,1,6,7,4,1,4,7,3,7,2,7,7,1,2,2,3,4,4,7,5,Yes,3,Psychology,3.2,3.2,0,6.0,4.0,2.0,M.A.,A,PSY301-01,Female,US citizen,56,Master's Level,40.0,6:00,210.0,12,2,42,Yes,Independent,Black (not Latino/Hispanic),Spring 2016,Fully online class,Yes,Yes,3.0,2.0,I want to learn both,Yes,Assist with calculations and data analysis,,4.0
